frame,time_s,cls_name,conf,x1,y1,x2,y2
486,19.440000,person,0.568027,255.94,75.03,342.66,296.69
486,19.440000,person,0.475846,299.12,64.72,377.73,297.90
486,19.440000,person,0.385867,305.53,119.31,357.91,296.26
486,19.440000,person,0.333744,249.09,171.81,301.42,304.25
487,19.480000,person,0.649494,396.57,85.41,454.32,302.86
487,19.480000,person,0.559662,256.26,75.03,343.34,296.38
487,19.480000,person,0.457542,298.59,65.24,377.34,297.60
487,19.480000,person,0.396943,305.57,119.74,357.77,296.33
487,19.480000,person,0.390985,249.20,171.97,301.49,304.01
488,19.520000,person,0.636246,397.54,90.92,454.24,305.14
488,19.520000,person,0.558053,257.06,75.03,345.23,296.14
488,19.520000,person,0.519617,296.18,65.61,376.68,297.33
488,19.520000,person,0.369664,304.90,114.06,358.06,297.22
488,19.520000,person,0.358297,249.15,171.51,301.30,303.37
489,19.560000,person,0.631269,396.42,84.31,453.97,303.49
489,19.560000,person,0.543168,257.31,75.75,344.03,296.53
489,19.560000,person,0.533206,296.94,66.04,377.10,297.59
489,19.560000,person,0.392666,305.14,113.33,357.91,297.36
489,19.560000,person,0.300857,249.23,171.33,301.48,302.37
490,19.600000,person,0.640625,397.84,90.69,454.08,304.55
490,19.600000,person,0.534710,257.90,76.19,344.31,296.61
490,19.600000,person,0.515901,296.90,66.41,377.27,297.54
490,19.600000,person,0.416489,305.52,116.18,357.22,297.21
491,19.640000,person,0.649839,396.80,82.83,453.74,304.01
491,19.640000,person,0.477260,304.90,64.61,379.32,298.47
491,19.640000,person,0.421111,255.57,76.32,334.58,297.27
492,19.680000,person,0.645223,396.66,82.45,453.29,302.97
492,19.680000,person,0.429253,304.89,110.56,357.38,298.12
492,19.680000,person,0.402786,254.88,77.37,333.81,297.35
492,19.680000,person,0.282971,249.37,173.08,299.64,303.25
493,19.720000,person,0.628024,396.47,82.65,453.27,300.41
493,19.720000,person,0.426913,304.20,107.94,358.12,298.37
493,19.720000,person,0.414364,256.05,76.65,334.48,297.74
494,19.760000,person,0.653986,396.75,83.12,453.34,301.83
494,19.760000,person,0.521214,304.54,116.09,357.48,298.05
494,19.760000,person,0.450458,296.63,67.66,376.58,297.23
494,19.760000,person,0.428559,256.18,76.48,337.34,297.99
495,19.800000,person,0.630351,396.49,84.17,453.28,299.51
495,19.800000,person,0.462110,255.92,76.27,336.97,297.28
495,19.800000,person,0.409271,304.19,114.25,356.61,298.26
495,19.800000,person,0.364725,297.50,66.88,376.93,297.56
496,19.840000,person,0.631377,396.60,84.08,453.23,299.76
496,19.840000,person,0.530438,298.17,67.48,378.97,297.41
496,19.840000,person,0.421733,303.86,125.52,356.67,297.05
496,19.840000,person,0.407079,255.19,74.35,336.50,297.29
497,19.880000,person,0.648101,396.55,85.44,452.91,298.25
497,19.880000,person,0.496631,255.66,75.22,338.14,297.19
497,19.880000,person,0.471660,298.91,67.56,378.88,297.30
497,19.880000,person,0.385941,303.73,125.90,356.60,296.88
498,19.920000,person,0.653042,396.69,86.00,452.70,299.57
498,19.920000,person,0.491426,300.08,66.94,379.88,297.65
498,19.920000,person,0.488606,304.84,124.21,356.91,297.28
498,19.920000,person,0.353903,253.48,73.11,332.46,297.95
498,19.920000,person,0.254610,248.53,167.71,299.40,304.20
499,19.960000,person,0.663467,396.53,86.27,452.41,299.59
499,19.960000,person,0.492397,299.86,66.66,378.82,298.41
499,19.960000,person,0.399163,254.59,73.45,333.14,297.63
499,19.960000,person,0.314640,304.66,112.00,357.54,298.94
500,20.000000,person,0.655228,396.48,85.65,452.39,299.79
500,20.000000,person,0.549941,299.31,66.93,379.37,298.94
500,20.000000,person,0.370081,253.82,73.95,331.56,297.83
500,20.000000,person,0.343670,304.02,109.16,357.60,298.87
501,20.040000,person,0.635782,396.44,84.14,452.62,299.81
501,20.040000,person,0.582401,301.48,60.87,379.43,297.59
501,20.040000,person,0.380401,253.61,73.78,331.08,297.65
501,20.040000,person,0.330685,303.85,109.83,357.75,298.88
501,20.040000,person,0.265712,247.47,163.61,299.55,304.85
502,20.080000,person,0.636991,396.22,84.86,452.49,300.80
502,20.080000,person,0.560166,301.22,60.91,378.38,297.54
502,20.080000,person,0.351414,253.83,74.36,332.14,297.59
502,20.080000,person,0.340016,304.81,109.02,357.58,299.35
503,20.120000,person,0.627563,396.16,85.07,452.44,300.68
503,20.120000,person,0.565912,301.05,61.23,378.21,297.52
503,20.120000,person,0.343939,254.27,74.43,332.89,297.59
503,20.120000,person,0.341259,304.82,108.67,357.50,299.33
504,20.160000,person,0.621144,396.08,84.90,452.38,300.45
504,20.160000,person,0.553563,300.87,61.50,377.77,297.32
504,20.160000,person,0.352826,304.99,109.45,357.48,299.24
504,20.160000,person,0.334991,254.35,74.34,333.02,297.49
505,20.200000,person,0.618752,396.04,84.96,452.42,300.61
505,20.200000,person,0.543080,300.48,61.36,377.97,297.07
505,20.200000,person,0.356447,304.62,111.23,357.51,298.80
505,20.200000,person,0.346370,254.30,74.08,333.33,297.18
506,20.240000,person,0.613630,396.03,84.75,452.35,301.14
506,20.240000,person,0.550254,300.46,61.42,377.86,297.01
506,20.240000,person,0.348743,304.59,110.91,357.66,298.88
506,20.240000,person,0.338507,254.10,74.11,333.21,297.24
507,20.280000,person,0.613901,396.04,84.86,452.35,301.14
507,20.280000,person,0.548529,300.50,61.38,377.94,296.98
507,20.280000,person,0.347458,304.57,110.87,357.65,298.81
507,20.280000,person,0.338585,254.06,74.08,333.18,297.16
508,20.320000,person,0.587457,395.94,85.23,452.57,301.03
508,20.320000,person,0.529419,301.03,61.51,377.84,297.21
508,20.320000,person,0.346330,254.19,74.52,333.13,297.06
508,20.320000,person,0.342777,304.25,110.06,357.49,299.23
509,20.360000,person,0.591579,395.96,85.56,452.51,300.82
509,20.360000,person,0.525242,301.31,61.67,378.01,297.25
509,20.360000,person,0.337839,254.58,74.38,333.70,297.13
510,20.400000,person,0.576226,395.81,85.98,452.67,301.33
510,20.400000,person,0.520692,300.87,61.96,377.92,297.24
510,20.400000,person,0.340097,254.85,74.52,334.03,297.09
510,20.400000,person,0.330981,304.07,110.22,357.57,299.12
511,20.440000,person,0.577988,395.77,85.22,452.74,301.68
511,20.440000,person,0.501996,301.68,61.79,378.22,297.13
511,20.440000,person,0.335354,254.57,74.65,333.46,296.90
512,20.480000,person,0.620209,299.57,63.51,378.32,296.51
512,20.480000,person,0.612201,396.16,87.02,452.01,298.72
512,20.480000,person,0.319647,255.15,76.59,334.54,296.46
513,20.520000,person,0.631912,299.01,63.68,378.70,296.63
513,20.520000,person,0.607310,396.39,86.43,452.01,299.32
513,20.520000,person,0.325104,255.20,76.82,335.75,296.66
513,20.520000,person,0.255247,305.58,100.40,356.13,301.31
514,20.560000,person,0.613906,396.42,85.78,451.98,298.81
514,20.560000,person,0.586531,298.36,62.78,378.52,296.89
514,20.560000,person,0.335387,255.27,77.00,337.03,296.51
514,20.560000,person,0.304081,306.29,108.75,355.77,299.73
515,20.600000,person,0.627800,395.99,86.63,452.17,298.12
515,20.600000,person,0.481412,299.54,62.48,377.98,297.59
515,20.600000,person,0.384054,254.33,78.02,335.32,296.50
515,20.600000,person,0.376247,305.72,109.48,355.90,299.54
516,20.640000,person,0.635515,396.10,86.31,452.43,299.92
516,20.640000,person,0.448535,306.57,81.99,366.00,290.76
516,20.640000,person,0.404392,255.40,79.50,336.02,296.83
517,20.680000,person,0.631283,396.08,83.87,452.26,300.74
517,20.680000,person,0.485473,306.64,96.92,362.22,302.14
517,20.680000,person,0.367375,254.58,79.28,334.37,297.37
518,20.720000,person,0.615003,396.08,84.67,452.55,299.39
518,20.720000,person,0.485423,301.82,62.62,377.31,298.81
518,20.720000,person,0.400466,255.43,78.45,334.28,297.50
519,20.760000,person,0.612472,395.84,84.84,452.70,300.34
519,20.760000,person,0.494424,302.14,64.01,377.73,299.02
519,20.760000,person,0.442872,255.65,78.14,334.53,297.80
520,20.800000,person,0.582544,395.74,84.71,452.60,302.09
520,20.800000,person,0.482854,301.73,64.13,377.51,298.99
520,20.800000,person,0.458795,256.59,78.12,336.04,297.93
521,20.840000,person,0.591142,395.83,87.47,453.07,299.35
521,20.840000,person,0.467888,298.48,67.72,378.27,297.79
521,20.840000,person,0.434675,256.29,77.83,334.74,298.05
522,20.880000,person,0.577482,395.79,87.23,452.83,297.45
522,20.880000,person,0.505734,296.56,67.99,378.46,297.89
522,20.880000,person,0.445768,256.52,77.70,336.21,298.06
522,20.880000,person,0.291122,304.57,101.54,357.23,301.46
523,20.920000,person,0.594333,397.31,91.03,452.91,303.88
523,20.920000,person,0.461707,298.09,67.17,379.15,297.17
523,20.920000,person,0.429721,255.48,78.24,335.19,297.70
523,20.920000,person,0.317538,305.14,104.28,356.62,301.36
524,20.960000,person,0.610751,397.57,90.74,452.60,304.20
524,20.960000,person,0.496641,297.97,66.82,379.92,296.68
524,20.960000,person,0.403331,254.90,78.09,334.47,297.55
524,20.960000,person,0.338309,304.80,106.17,356.53,300.73
525,21.000000,person,0.600128,398.05,91.83,452.50,302.51
525,21.000000,person,0.508847,297.50,66.56,378.52,297.40
525,21.000000,person,0.389129,254.63,77.34,334.15,297.21
525,21.000000,person,0.300235,305.59,103.65,355.72,300.56
526,21.040000,person,0.628657,398.93,90.37,452.57,301.04
526,21.040000,person,0.552267,298.44,66.71,379.17,297.64
526,21.040000,person,0.373303,254.57,77.09,334.57,297.24
527,21.080000,person,0.629563,398.58,91.83,452.48,297.79
527,21.080000,person,0.597051,298.14,67.35,379.50,297.69
527,21.080000,person,0.374819,255.27,76.65,335.91,296.98
528,21.120000,person,0.626439,298.14,67.46,380.06,298.78
528,21.120000,person,0.575344,397.62,92.52,450.21,291.25
528,21.120000,person,0.355608,255.22,76.07,334.80,297.22
529,21.160000,person,0.653755,299.24,67.52,381.02,298.99
529,21.160000,person,0.535381,397.20,95.05,448.29,286.00
529,21.160000,person,0.345270,254.82,76.45,334.25,297.15
530,21.200000,person,0.681016,300.29,61.45,380.41,298.71
530,21.200000,person,0.507008,396.29,96.46,448.22,289.45
530,21.200000,person,0.333536,255.66,76.55,335.04,297.39
530,21.200000,person,0.259257,253.12,90.88,307.10,241.15
531,21.240000,person,0.656719,299.81,61.05,380.23,299.17
531,21.240000,person,0.468861,395.97,98.24,448.72,290.01
531,21.240000,person,0.347592,255.49,77.33,335.42,297.50
531,21.240000,person,0.252366,252.95,93.33,307.44,242.22
532,21.280000,person,0.642582,300.64,61.66,381.23,298.76
532,21.280000,person,0.485194,396.16,99.37,450.49,289.08
532,21.280000,person,0.334079,255.29,77.44,334.99,297.16
532,21.280000,person,0.252427,252.73,93.74,307.36,245.16
533,21.320000,person,0.631817,300.70,61.90,380.82,298.91
533,21.320000,person,0.478083,395.60,98.78,452.21,293.75
533,21.320000,person,0.350373,255.68,77.39,334.05,297.64
534,21.360000,person,0.639865,300.20,60.99,380.78,298.48
534,21.360000,person,0.478534,395.16,99.05,451.96,297.72
534,21.360000,person,0.341431,255.56,77.19,333.89,297.21
535,21.400000,person,0.623619,299.82,61.03,380.56,298.78
535,21.400000,person,0.461945,394.98,98.79,452.07,300.25
535,21.400000,person,0.348628,255.88,77.15,334.68,297.55
536,21.440000,person,0.620300,300.25,60.93,380.85,298.30
536,21.440000,person,0.483369,395.02,97.87,452.79,302.08
536,21.440000,person,0.359361,255.50,77.08,333.84,297.09
537,21.480000,person,0.648239,299.52,61.02,380.71,298.21
537,21.480000,person,0.493441,395.11,97.57,453.38,302.10
537,21.480000,person,0.343476,255.83,77.27,334.63,297.04
538,21.520000,person,0.651419,300.48,60.02,381.56,298.64
538,21.520000,person,0.480912,394.88,98.01,453.53,301.27
538,21.520000,person,0.350398,255.56,77.35,334.03,297.44
539,21.560000,person,0.682988,298.86,60.87,381.19,298.33
539,21.560000,person,0.490419,395.00,98.08,453.95,300.31
539,21.560000,person,0.365328,256.36,77.47,335.55,297.52
540,21.600000,person,0.661553,299.04,60.51,381.13,297.97
540,21.600000,person,0.488017,395.03,98.27,453.54,300.15
540,21.600000,person,0.354358,255.91,77.18,334.33,297.52
541,21.640000,person,0.658663,299.55,60.99,381.40,297.87
541,21.640000,person,0.507262,395.02,98.27,452.98,299.16
541,21.640000,person,0.337041,255.74,77.28,333.75,297.85
542,21.680000,person,0.639778,297.93,67.23,382.83,298.54
542,21.680000,person,0.469124,394.73,98.11,453.19,297.93
542,21.680000,person,0.357092,255.22,77.03,333.09,297.85
543,21.720000,person,0.680437,299.05,60.39,382.20,297.66
543,21.720000,person,0.474158,394.60,98.33,452.50,297.41
543,21.720000,person,0.341265,254.99,76.92,332.95,297.99
544,21.760000,person,0.694395,299.11,60.91,382.60,297.67
544,21.760000,person,0.478418,394.47,98.75,452.12,294.22
544,21.760000,person,0.332937,254.87,76.99,333.09,298.12
544,21.760000,person,0.252087,251.85,93.24,307.30,250.11
545,21.800000,person,0.675381,299.74,61.98,381.77,297.59
545,21.800000,person,0.468212,394.34,99.31,451.71,294.85
545,21.800000,person,0.315878,255.05,77.47,333.58,297.97
545,21.800000,person,0.310592,251.92,92.71,307.07,246.78
545,21.800000,person,0.253157,302.92,97.51,354.00,300.21
546,21.840000,person,0.698989,299.27,61.49,382.22,297.71
546,21.840000,person,0.512615,394.74,99.36,450.71,292.71
546,21.840000,person,0.314915,251.88,92.59,306.96,245.14
546,21.840000,person,0.308193,255.30,77.19,334.09,298.13
546,21.840000,person,0.255915,302.88,98.44,354.15,300.38
547,21.880000,person,0.684102,299.34,61.74,382.33,298.20
547,21.880000,person,0.503080,395.17,99.33,450.91,289.81
547,21.880000,person,0.317290,255.56,77.16,334.71,298.36
547,21.880000,person,0.271410,251.57,92.83,306.76,246.20
548,21.920000,person,0.679838,300.38,61.40,383.04,298.12
548,21.920000,person,0.487746,394.97,100.26,450.49,288.27
548,21.920000,person,0.302701,255.20,77.19,334.34,298.18
548,21.920000,person,0.267250,251.74,94.55,306.66,245.42
549,21.960000,person,0.635909,303.20,61.47,383.32,298.40
549,21.960000,person,0.536751,395.85,98.53,450.48,290.32
549,21.960000,person,0.301465,254.35,77.31,332.10,298.00
549,21.960000,person,0.260956,251.66,93.42,306.77,246.90
550,22.000000,person,0.618737,303.91,61.43,383.10,298.41
550,22.000000,person,0.517349,395.36,98.69,450.32,290.08
550,22.000000,person,0.301506,254.31,77.38,332.13,297.82
550,22.000000,person,0.263077,251.78,94.16,307.02,244.56
551,22.040000,person,0.626298,303.07,62.11,383.17,298.21
551,22.040000,person,0.524865,395.42,98.22,450.14,290.30
551,22.040000,person,0.292000,254.10,77.45,331.53,297.97
551,22.040000,person,0.259247,251.51,94.61,306.89,245.26
552,22.080000,person,0.625679,304.08,62.30,384.10,298.44
552,22.080000,person,0.502763,395.51,97.56,450.68,291.49
552,22.080000,person,0.298974,253.75,77.47,331.36,297.88
552,22.080000,person,0.262472,251.39,94.37,306.96,246.10
553,22.120000,person,0.629292,302.81,62.33,383.29,298.26
553,22.120000,person,0.512514,395.72,97.11,450.37,291.40
553,22.120000,person,0.298466,254.27,77.30,332.00,297.86
554,22.160000,person,0.617599,304.42,62.58,384.39,298.73
554,22.160000,person,0.482922,395.47,97.28,450.87,291.52
554,22.160000,person,0.316951,254.13,77.49,332.29,297.88
555,22.200000,person,0.575508,304.61,62.81,383.43,298.65
555,22.200000,person,0.491124,395.28,97.83,450.68,291.34
555,22.200000,person,0.299196,254.43,78.12,332.64,297.57
555,22.200000,person,0.255588,251.34,95.81,307.13,246.69
556,22.240000,person,0.585524,305.30,62.49,383.73,298.70
556,22.240000,person,0.481563,395.33,98.17,451.16,291.43
556,22.240000,person,0.318925,254.24,77.92,331.72,297.74
557,22.280000,person,0.598146,306.02,61.69,385.58,298.70
557,22.280000,person,0.499248,395.55,97.35,451.44,289.50
557,22.280000,person,0.291510,253.87,77.94,331.54,297.86
557,22.280000,person,0.267457,250.92,98.52,308.77,257.22
558,22.320000,person,0.585724,305.77,62.23,385.15,298.69
558,22.320000,person,0.485925,395.36,97.72,451.24,288.85
558,22.320000,person,0.289717,253.87,77.96,331.80,297.66
558,22.320000,person,0.272792,250.94,98.42,308.78,257.26
559,22.360000,person,0.578690,306.22,62.14,385.41,298.30
559,22.360000,person,0.496010,395.52,97.24,452.34,293.19
559,22.360000,person,0.298559,253.45,78.24,331.92,297.12
559,22.360000,person,0.270873,251.40,98.58,307.43,249.96
560,22.400000,person,0.582042,304.31,62.15,384.91,298.33
560,22.400000,person,0.497881,395.53,97.74,452.40,292.50
560,22.400000,person,0.313672,253.97,77.77,333.09,297.26
561,22.440000,person,0.570284,304.70,62.51,384.86,298.12
561,22.440000,person,0.467220,394.98,99.15,451.94,292.85
561,22.440000,person,0.315943,254.37,78.26,333.74,296.88
562,22.480000,person,0.626630,303.02,62.91,384.52,297.81
562,22.480000,person,0.488781,395.14,98.40,452.91,296.02
562,22.480000,person,0.322776,254.41,78.06,334.75,297.13
563,22.520000,person,0.632753,302.69,63.07,384.68,297.81
563,22.520000,person,0.469027,395.24,99.02,453.06,295.75
563,22.520000,person,0.319151,254.59,78.04,335.11,297.22
564,22.560000,person,0.644207,302.77,63.42,385.06,297.81
564,22.560000,person,0.477449,395.19,98.78,453.32,296.72
564,22.560000,person,0.320517,254.48,77.81,335.71,297.19
565,22.600000,person,0.630764,303.04,63.44,385.09,297.91
565,22.600000,person,0.470149,395.10,99.16,453.23,296.37
565,22.600000,person,0.323828,254.35,77.92,335.46,297.18
566,22.640000,person,0.658902,302.62,63.03,384.59,297.78
566,22.640000,person,0.466751,378.09,91.21,448.98,301.09
566,22.640000,person,0.335348,255.80,78.14,336.19,296.81
567,22.680000,person,0.644664,302.90,63.23,384.65,297.88
567,22.680000,person,0.482175,377.86,91.26,448.93,300.91
567,22.680000,person,0.353979,254.99,78.22,335.59,296.75
568,22.720000,person,0.678074,301.22,64.14,383.89,297.77
568,22.720000,person,0.472949,377.28,91.91,448.63,300.55
568,22.720000,person,0.356329,256.00,78.04,337.67,296.82
569,22.760000,person,0.674653,300.96,64.06,384.31,297.79
569,22.760000,person,0.455152,377.35,91.72,448.58,300.34
569,22.760000,person,0.358764,255.65,78.03,337.67,296.85
570,22.800000,person,0.676995,301.09,64.16,384.17,297.71
570,22.800000,person,0.455076,394.79,99.28,452.06,290.55
570,22.800000,person,0.348223,255.73,78.12,337.75,296.83
571,22.840000,person,0.646965,301.71,64.70,384.24,297.81
571,22.840000,person,0.498765,376.43,92.14,448.58,300.12
571,22.840000,person,0.346706,256.03,78.34,338.00,296.88
572,22.880000,person,0.636032,302.02,64.24,384.58,297.84
572,22.880000,person,0.471773,376.68,91.77,448.37,300.16
572,22.880000,person,0.341418,255.80,78.30,337.57,296.86
572,22.880000,person,0.258298,304.57,114.60,350.44,297.12
573,22.920000,person,0.619586,302.59,64.04,384.39,298.24
573,22.920000,person,0.478440,377.04,91.48,448.55,300.89
573,22.920000,person,0.342224,255.30,78.48,337.26,296.71
574,22.960000,person,0.635312,302.46,63.46,384.40,298.11
574,22.960000,person,0.482642,377.80,91.13,449.21,301.53
574,22.960000,person,0.328117,255.42,78.26,336.81,297.02
575,23.000000,person,0.652509,303.30,63.15,384.89,298.02
575,23.000000,person,0.464808,378.89,89.80,449.50,301.82
575,23.000000,person,0.332832,254.50,78.03,334.89,296.87
576,23.040000,person,0.631628,304.52,63.05,385.97,297.97
576,23.040000,person,0.467755,377.89,89.79,449.07,301.19
576,23.040000,person,0.323773,253.81,78.36,333.69,296.71
576,23.040000,person,0.274322,301.57,91.49,355.07,298.48
576,23.040000,person,0.260447,249.94,95.87,305.64,262.08
577,23.080000,person,0.645272,300.96,62.68,384.73,297.93
577,23.080000,person,0.482239,378.18,90.10,449.36,301.74
577,23.080000,person,0.311061,254.46,78.40,336.59,296.98
577,23.080000,person,0.277251,304.19,118.33,350.43,296.65
578,23.120000,person,0.672581,301.09,62.73,384.21,298.27
578,23.120000,person,0.493912,378.05,89.94,449.15,301.72
578,23.120000,person,0.328674,254.96,78.36,336.20,297.34
578,23.120000,person,0.259685,303.75,118.36,350.56,297.14
579,23.160000,person,0.659517,302.65,62.68,384.53,298.39
579,23.160000,person,0.470931,378.47,89.81,449.18,302.02
579,23.160000,person,0.333742,254.49,78.69,334.50,297.29
579,23.160000,person,0.264211,303.79,118.73,350.64,297.18
579,23.160000,person,0.250453,250.18,98.03,305.63,258.01
580,23.200000,person,0.636268,303.07,63.11,384.43,298.32
580,23.200000,person,0.470851,378.20,89.65,449.11,301.87
580,23.200000,person,0.347883,255.03,79.33,334.66,297.13
580,23.200000,person,0.277419,250.52,96.21,306.43,256.75
580,23.200000,person,0.262843,302.85,120.82,350.41,296.88
581,23.240000,person,0.583832,298.54,68.27,383.16,295.91
581,23.240000,person,0.474790,376.90,90.17,448.25,301.72
581,23.240000,person,0.327632,255.74,78.65,335.46,296.79
581,23.240000,person,0.261584,303.83,122.25,350.09,296.35
581,23.240000,person,0.260902,250.70,95.24,306.84,255.73
582,23.280000,person,0.511204,375.94,90.91,447.78,301.39
582,23.280000,person,0.508257,298.91,68.00,383.48,296.01
582,23.280000,person,0.304612,304.77,124.21,350.00,295.65
582,23.280000,person,0.293479,254.90,78.95,333.62,296.57
582,23.280000,person,0.278581,250.56,93.46,307.25,253.98
583,23.320000,person,0.531504,300.28,67.93,384.48,295.51
583,23.320000,person,0.450454,378.18,88.09,448.03,301.49
583,23.320000,person,0.351826,255.36,78.27,333.62,296.98
583,23.320000,person,0.262814,304.78,129.58,349.81,295.21
584,23.360000,person,0.590832,296.75,67.20,382.33,297.10
584,23.360000,person,0.462070,394.74,98.74,448.68,283.96
584,23.360000,person,0.349223,302.58,89.94,354.91,299.86
584,23.360000,person,0.296702,254.96,77.20,332.98,297.33
584,23.360000,person,0.263562,251.61,90.04,307.06,251.74
585,23.400000,person,0.514233,297.32,68.01,381.18,295.34
585,23.400000,person,0.485529,394.13,100.06,449.62,286.86
585,23.400000,person,0.410749,303.71,116.05,349.84,296.31
585,23.400000,person,0.340147,254.97,78.79,333.15,297.17
586,23.440000,person,0.515623,394.33,99.96,449.11,285.69
586,23.440000,person,0.513387,299.73,68.03,381.69,295.77
586,23.440000,person,0.388049,302.76,108.61,351.34,297.52
586,23.440000,person,0.355516,254.11,78.29,331.73,297.36
587,23.480000,person,0.548001,395.26,97.99,448.49,284.78
587,23.480000,person,0.443924,301.63,68.00,382.04,294.60
587,23.480000,person,0.386428,302.80,111.73,351.94,296.78
587,23.480000,person,0.346547,252.91,77.88,329.85,297.10
587,23.480000,person,0.332737,250.88,90.75,308.50,247.68
588,23.520000,person,0.541877,395.28,96.93,449.14,285.07
588,23.520000,person,0.400220,253.88,77.65,334.85,296.15
588,23.520000,person,0.398947,302.76,67.38,381.49,294.02
588,23.520000,person,0.393765,303.52,117.33,351.07,295.92
588,23.520000,person,0.344715,251.73,91.60,308.50,241.94
589,23.560000,person,0.536065,298.20,67.53,382.05,293.89
589,23.560000,person,0.488810,396.18,96.51,448.66,286.09
589,23.560000,person,0.442395,253.63,75.36,337.72,296.31
589,23.560000,person,0.349917,304.17,120.99,350.34,295.44
589,23.560000,person,0.276725,250.71,88.97,309.81,239.16
590,23.600000,person,0.470091,395.90,95.72,448.50,282.01
590,23.600000,person,0.469609,253.97,75.75,340.89,296.09
590,23.600000,person,0.452424,300.87,65.03,382.74,296.93
590,23.600000,person,0.378729,304.13,119.47,350.70,295.54
591,23.640000,person,0.493516,254.20,75.30,342.56,295.65
591,23.640000,person,0.465684,395.81,98.21,447.85,283.04
591,23.640000,person,0.418571,299.99,65.16,381.21,296.83
591,23.640000,person,0.362961,303.65,113.80,352.00,295.88
592,23.680000,person,0.511672,255.12,75.01,345.77,295.00
592,23.680000,person,0.445216,395.69,98.04,447.17,282.65
592,23.680000,person,0.378583,303.95,113.68,352.68,296.02
592,23.680000,person,0.373136,297.93,65.62,379.47,296.75
592,23.680000,person,0.252218,380.80,112.62,436.80,297.70
593,23.720000,person,0.497615,254.97,74.70,347.56,294.77
593,23.720000,person,0.441952,395.56,97.53,447.43,279.83
593,23.720000,person,0.380456,304.53,115.27,352.46,295.09
593,23.720000,person,0.348596,297.18,65.39,379.99,296.30
593,23.720000,person,0.264615,381.50,116.90,436.55,296.64
594,23.760000,person,0.479559,255.19,74.84,347.47,294.66
594,23.760000,person,0.422076,395.60,97.25,446.79,280.91
594,23.760000,person,0.372465,304.39,115.29,352.18,295.04
594,23.760000,person,0.358103,296.85,65.69,379.82,296.20
594,23.760000,person,0.256203,381.74,115.94,435.84,296.03
595,23.800000,person,0.501888,254.68,73.88,345.27,294.87
595,23.800000,person,0.413163,395.46,96.17,445.97,280.65
595,23.800000,person,0.379596,304.69,114.96,352.47,295.18
595,23.800000,person,0.355547,296.82,67.07,379.77,292.28
595,23.800000,person,0.255938,382.37,116.01,435.67,296.35
596,23.840000,person,0.447907,296.59,67.46,379.64,293.08
596,23.840000,person,0.425637,395.60,96.42,445.67,285.35
596,23.840000,person,0.401362,305.15,114.92,352.70,294.91
596,23.840000,person,0.377029,254.64,73.44,340.19,295.47
596,23.840000,person,0.310133,251.01,89.11,306.92,234.33
597,23.880000,person,0.442897,298.27,67.59,379.72,293.52
597,23.880000,person,0.419266,254.78,73.96,338.94,295.96
597,23.880000,person,0.417296,396.06,96.88,444.78,283.49
597,23.880000,person,0.374590,304.61,112.61,352.76,296.20
597,23.880000,person,0.271171,250.61,88.37,308.66,235.03
597,23.880000,person,0.251521,383.37,119.70,435.51,296.11
598,23.920000,person,0.447811,298.86,67.06,379.90,292.31
598,23.920000,person,0.409394,396.12,98.12,447.78,258.11
598,23.920000,person,0.381315,254.21,73.78,337.40,295.23
598,23.920000,person,0.361660,304.73,114.10,352.16,295.51
598,23.920000,person,0.309860,250.38,87.90,308.50,237.54
599,23.960000,person,0.559066,295.75,67.04,380.92,292.51
599,23.960000,person,0.402782,395.88,97.46,448.39,266.35
599,23.960000,person,0.394068,254.66,73.25,339.26,295.74
599,23.960000,person,0.375957,305.43,118.55,351.77,295.53
599,23.960000,person,0.299460,249.79,88.76,308.82,241.15
600,24.000000,person,0.554772,298.02,66.59,380.76,292.39
600,24.000000,person,0.416139,254.41,73.57,337.29,295.81
600,24.000000,person,0.400213,394.76,94.75,446.35,285.86
600,24.000000,person,0.372900,305.13,116.91,352.49,295.82
600,24.000000,person,0.285348,250.35,89.29,308.32,242.86
601,24.040000,person,0.562362,254.19,74.66,339.70,295.50
601,24.040000,person,0.434911,300.23,66.04,380.11,291.93
601,24.040000,person,0.401168,394.90,94.16,446.57,286.92
601,24.040000,person,0.361531,304.09,113.43,352.60,295.99
602,24.080000,person,0.469907,300.64,65.70,381.07,291.90
602,24.080000,person,0.405340,395.09,94.46,446.85,288.54
602,24.080000,person,0.386569,252.67,73.74,332.82,295.74
602,24.080000,person,0.378718,304.73,113.22,352.45,295.63
602,24.080000,person,0.302499,250.15,89.20,309.56,250.94
603,24.120000,person,0.505769,299.53,66.43,381.43,291.24
603,24.120000,person,0.384385,394.90,94.93,446.55,287.16
603,24.120000,person,0.377491,304.98,112.31,352.16,295.87
603,24.120000,person,0.373017,253.98,74.68,332.80,296.35
603,24.120000,person,0.251253,381.99,118.89,435.13,293.56
604,24.160000,person,0.510481,299.94,66.53,380.43,292.47
604,24.160000,person,0.482581,253.90,74.51,332.07,296.70
604,24.160000,person,0.365780,395.05,93.95,447.12,287.44
604,24.160000,person,0.277351,304.42,107.32,352.75,296.77
605,24.200000,person,0.547031,299.25,66.00,380.85,293.37
605,24.200000,person,0.367267,253.51,73.80,328.76,297.25
605,24.200000,person,0.366875,395.78,97.88,447.36,274.70
605,24.200000,person,0.310000,304.14,109.21,352.94,296.33
606,24.240000,person,0.503406,299.65,65.81,380.53,291.07
